RegionID,SizeRank,RegionName,RegionType,StateName,Date,ZHVI
60,19,Wisconsin,state,,2012-08-31,148945.13843801036
10,20,Colorado,state,,2012-08-31,218919.0765133016
31,21,Minnesota,state,,2012-08-31,158690.75994333185
51,22,South Carolina,state,,2012-08-31,140559.11108889466
4,23,Alabama,state,,2012-08-31,123776.17027424392
25,24,Louisiana,state,,2012-08-31,159133.0053814242
24,25,Kentucky,state,,2012-08-31,110438.81945693756
46,26,Oregon,state,,2012-08-31,200548.0306920265
45,27,Oklahoma,state,,2012-08-31,110884.54554236824
11,28,Connecticut,state,,2012-08-31,230906.6311854055
55,30,Utah,state,,2012-08-31,193141.32483481825
19,31,Iowa,state,,2012-08-31,120470.44584421405
42,32,Nevada,state,,2012-08-31,133292.48759160694
6,33,Arkansas,state,,2012-08-31,120141.8095579596
34,34,Mississippi,state,,2012-08-31,114255.8804628292
23,35,Kansas,state,,2012-08-31,116838.48501117148
41,36,New Mexico,state,,2012-08-31,162325.26947207085
38,37,Nebraska,state,,2012-08-31,127137.98133299129
20,38,Idaho,state,,2012-08-31,151732.35481243976
61,39,West Virginia,state,,2012-08-31,101305.51449430648
18,40,Hawaii,state,,2012-08-31,412905.69328694633
39,41,New Hampshire,state,,2012-08-31,205899.80247310785
28,42,Maine,state,,2012-08-31,175133.87213881698
50,43,Rhode Island,state,,2012-08-31,210279.95736599975
35,44,Montana,state,,2012-08-31,182696.44495039983
13,45,Delaware,state,,2012-08-31,213428.58734989297
52,46,South Dakota,state,,2012-08-31,152975.40622121314
37,47,North Dakota,state,,2012-08-31,175081.02875423813
3,48,Alaska,state,,2012-08-31,253326.9290740687
12,49,District of Columbia,state,,2012-08-31,368684.9816786876
58,50,Vermont,state,,2012-08-31,217017.01331627727
62,51,Wyoming,state,,2012-08-31,202153.3516769983
9,0,California,state,,2012-09-30,286588.20285662846
54,1,Texas,state,,2012-09-30,136767.3826917741
14,2,Florida,state,,2012-09-30,133600.49283202217
43,3,New York,state,,2012-09-30,256120.1741555287
47,4,Pennsylvania,state,,2012-09-30,154290.93032265184
21,5,Illinois,state,,2012-09-30,142514.97909782015
44,6,Ohio,state,,2012-09-30,109636.79748561131
16,7,Georgia,state,,2012-09-30,123098.91789490671
36,8,North Carolina,state,,2012-09-30,149473.16964965107
30,9,Michigan,state,,2012-09-30,97644.47129981183
40,10,New Jersey,state,,2012-09-30,275257.4200791113
56,11,Virginia,state,,2012-09-30,218168.80854199632
59,12,Washington,state,,2012-09-30,221212.0242464744
8,13,Arizona,state,,2012-09-30,153578.36690413466
26,14,Massachusetts,state,,2012-09-30,295216.6017233555
53,15,Tennessee,state,,2012-09-30,136719.60779932563
22,16,Indiana,state,,2012-09-30,112349.6432440373
27,17,Maryland,state,,2012-09-30,242597.34309326
32,18,Missouri,state,,2012-09-30,122072.40715699871
60,19,Wisconsin,state,,2012-09-30,149124.38227377163
10,20,Colorado,state,,2012-09-30,220971.69152171133
31,21,Minnesota,state,,2012-09-30,160198.31199590614
51,22,South Carolina,state,,2012-09-30,140690.8471992877
4,23,Alabama,state,,2012-09-30,124725.6898664898
25,24,Louisiana,state,,2012-09-30,159162.8677916097
24,25,Kentucky,state,,2012-09-30,110288.01255648084
46,26,Oregon,state,,2012-09-30,201440.44019951727
45,27,Oklahoma,state,,2012-09-30,111069.11690688015
11,28,Connecticut,state,,2012-09-30,230237.7353984623
55,30,Utah,state,,2012-09-30,194536.32379899855
19,31,Iowa,state,,2012-09-30,120880.4176315824
42,32,Nevada,state,,2012-09-30,135155.25679174182
6,33,Arkansas,state,,2012-09-30,120516.24531207031
34,34,Mississippi,state,,2012-09-30,114071.16645535236
23,35,Kansas,state,,2012-09-30,117093.99457034266
41,36,New Mexico,state,,2012-09-30,162397.53281257293
38,37,Nebraska,state,,2012-09-30,127685.84016814597
20,38,Idaho,state,,2012-09-30,153156.47275663508
61,39,West Virginia,state,,2012-09-30,101850.32050099176
18,40,Hawaii,state,,2012-09-30,415721.4478146242
39,41,New Hampshire,state,,2012-09-30,205966.5124039465
28,42,Maine,state,,2012-09-30,175005.72350020614
50,43,Rhode Island,state,,2012-09-30,210053.41826031572
35,44,Montana,state,,2012-09-30,183236.9760084576
13,45,Delaware,state,,2012-09-30,213132.8733134918
52,46,South Dakota,state,,2012-09-30,154117.17644547523
37,47,North Dakota,state,,2012-09-30,177114.09813616882
3,48,Alaska,state,,2012-09-30,254991.466966898
12,49,District of Columbia,state,,2012-09-30,373034.3112151283
58,50,Vermont,state,,2012-09-30,217562.10554705304
62,51,Wyoming,state,,2012-09-30,203048.78483789705
9,0,California,state,,2012-10-31,290929.8141497811
54,1,Texas,state,,2012-10-31,137085.85473731172
14,2,Florida,state,,2012-10-31,134352.03497953535
43,3,New York,state,,2012-10-31,255955.8645880101
47,4,Pennsylvania,state,,2012-10-31,154110.77578255336
21,5,Illinois,state,,2012-10-31,142335.51203530678
44,6,Ohio,state,,2012-10-31,109693.91255921788
16,7,Georgia,state,,2012-10-31,123378.64706698476
36,8,North Carolina,state,,2012-10-31,149459.86785267785
30,9,Michigan,state,,2012-10-31,98377.39506955672
40,10,New Jersey,state,,2012-10-31,275052.32421721186
56,11,Virginia,state,,2012-10-31,219022.19826963605
59,12,Washington,state,,2012-10-31,222204.7714878529
8,13,Arizona,state,,2012-10-31,156231.86088529232
26,14,Massachusetts,state,,2012-10-31,295895.21960237337
53,15,Tennessee,state,,2012-10-31,136798.91129311037
22,16,Indiana,state,,2012-10-31,112619.86371824935
27,17,Maryland,state,,2012-10-31,243349.4681465025
32,18,Missouri,state,,2012-10-31,122155.46270268488
60,19,Wisconsin,state,,2012-10-31,149349.17431897894
10,20,Colorado,state,,2012-10-31,222996.410010509
31,21,Minnesota,state,,2012-10-31,161751.25257525893
51,22,South Carolina,state,,2012-10-31,140878.64475099987
4,23,Alabama,state,,2012-10-31,125569.4555606806
25,24,Louisiana,state,,2012-10-31,159195.6641067372
24,25,Kentucky,state,,2012-10-31,110107.96559603828
46,26,Oregon,state,,2012-10-31,202729.25326871625
45,27,Oklahoma,state,,2012-10-31,111181.59056763256
11,28,Connecticut,state,,2012-10-31,229598.28793869985
55,30,Utah,state,,2012-10-31,195962.65751748692
19,31,Iowa,state,,2012-10-31,120916.14806632076
42,32,Nevada,state,,2012-10-31,137091.35039691697
6,33,Arkansas,state,,2012-10-31,120703.9316882359
34,34,Mississippi,state,,2012-10-31,113659.15864731862
23,35,Kansas,state,,2012-10-31,117183.72609041251
41,36,New Mexico,state,,2012-10-31,162497.26373626103
38,37,Nebraska,state,,2012-10-31,128242.40118064712
20,38,Idaho,state,,2012-10-31,154578.28288200035
61,39,West Virginia,state,,2012-10-31,102235.61286924208
18,40,Hawaii,state,,2012-10-31,418377.8813842824
39,41,New Hampshire,state,,2012-10-31,205964.93046405877
28,42,Maine,state,,2012-10-31,174751.7458033648
50,43,Rhode Island,state,,2012-10-31,210000.36689328423
35,44,Montana,state,,2012-10-31,183956.09716105144
13,45,Delaware,state,,2012-10-31,212645.4178480074
52,46,South Dakota,state,,2012-10-31,154740.90321906316
37,47,North Dakota,state,,2012-10-31,179415.27919461156
3,48,Alaska,state,,2012-10-31,256156.323907968
12,49,District of Columbia,state,,2012-10-31,377886.94708285126
58,50,Vermont,state,,2012-10-31,217919.12362419427
62,51,Wyoming,state,,2012-10-31,203834.0504942996
9,0,California,state,,2012-11-30,295683.852533984
54,1,Texas,state,,2012-11-30,137453.41470566104
14,2,Florida,state,,2012-11-30,135416.28878168567
43,3,New York,state,,2012-11-30,255940.41559992213
47,4,Pennsylvania,state,,2012-11-30,153978.30649205123
21,5,Illinois,state,,2012-11-30,142020.34597974358
44,6,Ohio,state,,2012-11-30,109795.20755847717
16,7,Georgia,state,,2012-11-30,123834.90239164334
36,8,North Carolina,state,,2012-11-30,149461.68249877903
30,9,Michigan,state,,2012-11-30,99086.58268112568
40,10,New Jersey,state,,2012-11-30,275324.88724076195
56,11,Virginia,state,,2012-11-30,219844.9779283906
59,12,Washington,state,,2012-11-30,223666.35250940765
8,13,Arizona,state,,2012-11-30,158633.62521526893
26,14,Massachusetts,state,,2012-11-30,296844.9188647746
53,15,Tennessee,state,,2012-11-30,136921.7056968177
22,16,Indiana,state,,2012-11-30,112752.17228924752
27,17,Maryland,state,,2012-11-30,244476.51215543388
32,18,Missouri,state,,2012-11-30,122124.87990369224
60,19,Wisconsin,state,,2012-11-30,149463.22631453787
10,20,Colorado,state,,2012-11-30,224889.23186376743
31,21,Minnesota,state,,2012-11-30,163150.5143485623
51,22,South Carolina,state,,2012-11-30,141023.42132352345
4,23,Alabama,state,,2012-11-30,126471.5818588155
25,24,Louisiana,state,,2012-11-30,159202.84433368922
24,25,Kentucky,state,,2012-11-30,110016.82170359048
46,26,Oregon,state,,2012-11-30,204214.64123272547
45,27,Oklahoma,state,,2012-11-30,111521.57632166376
11,28,Connecticut,state,,2012-11-30,229355.85532497548
55,30,Utah,state,,2012-11-30,197687.0692806192
19,31,Iowa,state,,2012-11-30,120828.46841154988
42,32,Nevada,state,,2012-11-30,139321.79638652035
6,33,Arkansas,state,,2012-11-30,120912.72483046952
34,34,Mississippi,state,,2012-11-30,113701.11007060308
23,35,Kansas,state,,2012-11-30,117279.36798625112
41,36,New Mexico,state,,2012-11-30,162916.0364465681
38,37,Nebraska,state,,2012-11-30,128599.68299632616
20,38,Idaho,state,,2012-11-30,155925.78987363924
61,39,West Virginia,state,,2012-11-30,102470.61679980454
18,40,Hawaii,state,,2012-11-30,421206.6450650059
39,41,New Hampshire,state,,2012-11-30,206107.02495786533
28,42,Maine,state,,2012-11-30,174845.64524849434
50,43,Rhode Island,state,,2012-11-30,210414.83399537893
35,44,Montana,state,,2012-11-30,185036.98306032515
13,45,Delaware,state,,2012-11-30,212747.3905308952
52,46,South Dakota,state,,2012-11-30,154999.87170847
37,47,North Dakota,state,,2012-11-30,181619.69378944385
3,48,Alaska,state,,2012-11-30,257379.4596274224
12,49,District of Columbia,state,,2012-11-30,382817.9024803134
58,50,Vermont,state,,2012-11-30,218002.9380410952
62,51,Wyoming,state,,2012-11-30,204695.9243178703
9,0,California,state,,2012-12-31,300743.7580324791
54,1,Texas,state,,2012-12-31,137822.33125167235
14,2,Florida,state,,2012-12-31,136834.68515513456
43,3,New York,state,,2012-12-31,255914.25340187625
47,4,Pennsylvania,state,,2012-12-31,153890.55599761676
21,5,Illinois,state,,2012-12-31,141704.62625540342
44,6,Ohio,state,,2012-12-31,109857.8765623258
16,7,Georgia,state,,2012-12-31,124277.8319836408
36,8,North Carolina,state,,2012-12-31,149397.99233587735
30,9,Michigan,state,,2012-12-31,99720.046438366
40,10,New Jersey,state,,2012-12-31,275648.1437334496
56,11,Virginia,state,,2012-12-31,220442.59794664677
59,12,Washington,state,,2012-12-31,225301.2396657541
8,13,Arizona,state,,2012-12-31,160581.44563895298
26,14,Massachusetts,state,,2012-12-31,298326.7019253509
53,15,Tennessee,state,,2012-12-31,136811.71731583038
22,16,Indiana,state,,2012-12-31,112808.02172680758
27,17,Maryland,state,,2012-12-31,245437.9726231917
32,18,Missouri,state,,2012-12-31,122059.68941293776
60,19,Wisconsin,state,,2012-12-31,149530.71844030378
10,20,Colorado,state,,2012-12-31,226561.2649930444
31,21,Minnesota,state,,2012-12-31,164423.75901747018
51,22,South Carolina,state,,2012-12-31,141111.59306148672
4,23,Alabama,state,,2012-12-31,127087.00853097015
25,24,Louisiana,state,,2012-12-31,159223.15490958784
24,25,Kentucky,state,,2012-12-31,110093.65996815368
46,26,Oregon,state,,2012-12-31,205763.4480870517
45,27,Oklahoma,state,,2012-12-31,111984.30679494388
11,28,Connecticut,state,,2012-12-31,229424.22147544063
55,30,Utah,state,,2012-12-31,199476.10351826376
19,31,Iowa,state,,2012-12-31,121118.29298702988
42,32,Nevada,state,,2012-12-31,141385.21179853997
6,33,Arkansas,state,,2012-12-31,121128.34340805242
34,34,Mississippi,state,,2012-12-31,114072.840095139
23,35,Kansas,state,,2012-12-31,117413.35343802608
41,36,New Mexico,state,,2012-12-31,163448.854542641
38,37,Nebraska,state,,2012-12-31,128801.57280050812
20,38,Idaho,state,,2012-12-31,157134.52713518633
61,39,West Virginia,state,,2012-12-31,102668.98412189698
18,40,Hawaii,state,,2012-12-31,423230.77839739225
39,41,New Hampshire,state,,2012-12-31,206230.4347054716
28,42,Maine,state,,2012-12-31,174799.26544400878
50,43,Rhode Island,state,,2012-12-31,210622.880073088
35,44,Montana,state,,2012-12-31,186263.7297818301
13,45,Delaware,state,,2012-12-31,213055.8257617844
52,46,South Dakota,state,,2012-12-31,155279.7597402576
37,47,North Dakota,state,,2012-12-31,183852.1970954245
3,48,Alaska,state,,2012-12-31,257699.823778657
12,49,District of Columbia,state,,2012-12-31,387414.6524608694
58,50,Vermont,state,,2012-12-31,218043.5638795961
62,51,Wyoming,state,,2012-12-31,205241.6090248318
9,0,California,state,,2013-01-31,305536.7630082991
54,1,Texas,state,,2013-01-31,138337.35664783363
14,2,Florida,state,,2013-01-31,138456.8823645222
43,3,New York,state,,2013-01-31,256324.08737875905
47,4,Pennsylvania,state,,2013-01-31,153884.66909726695
21,5,Illinois,state,,2013-01-31,141736.79486697435
44,6,Ohio,state,,2013-01-31,109984.10473568244
16,7,Georgia,state,,2013-01-31,124825.42122349398
36,8,North Carolina,state,,2013-01-31,149343.9752307848
30,9,Michigan,state,,2013-01-31,100350.71167346388
40,10,New Jersey,state,,2013-01-31,276212.2721616654
56,11,Virginia,state,,2013-01-31,221184.74445160636
59,12,Washington,state,,2013-01-31,227289.79835508112
8,13,Arizona,state,,2013-01-31,162380.39753030144
26,14,Massachusetts,state,,2013-01-31,300208.1966023187
53,15,Tennessee,state,,2013-01-31,136679.69147408017
22,16,Indiana,state,,2013-01-31,112754.563602503
27,17,Maryland,state,,2013-01-31,246717.2096167989
32,18,Missouri,state,,2013-01-31,122041.1098665786
60,19,Wisconsin,state,,2013-01-31,149687.9812875373
10,20,Colorado,state,,2013-01-31,228265.3199478008
31,21,Minnesota,state,,2013-01-31,165604.95176534576
51,22,South Carolina,state,,2013-01-31,141214.62499451893
4,23,Alabama,state,,2013-01-31,127379.8955622896
25,24,Louisiana,state,,2013-01-31,159493.8931685564
24,25,Kentucky,state,,2013-01-31,110112.08760665783
46,26,Oregon,state,,2013-01-31,207436.6800438723
45,27,Oklahoma,state,,2013-01-31,112486.2568271854
11,28,Connecticut,state,,2013-01-31,229960.8406503545
55,30,Utah,state,,2013-01-31,201457.50999411507
19,31,Iowa,state,,2013-01-31,121786.87464821308
42,32,Nevada,state,,2013-01-31,143713.93683718922
6,33,Arkansas,state,,2013-01-31,121407.5688962597
34,34,Mississippi,state,,2013-01-31,114536.12960277263
23,35,Kansas,state,,2013-01-31,117586.97750583866
41,36,New Mexico,state,,2013-01-31,163686.42558154723
38,37,Nebraska,state,,2013-01-31,128913.06120863224
20,38,Idaho,state,,2013-01-31,158291.67867147303
61,39,West Virginia,state,,2013-01-31,102754.62219961971
18,40,Hawaii,state,,2013-01-31,425117.07057380624
39,41,New Hampshire,state,,2013-01-31,206423.82653565964
28,42,Maine,state,,2013-01-31,174675.82960276175
50,43,Rhode Island,state,,2013-01-31,210677.6631251917
35,44,Montana,state,,2013-01-31,187250.16925983896
13,45,Delaware,state,,2013-01-31,213435.8650948114
52,46,South Dakota,state,,2013-01-31,155810.87010492207
37,47,North Dakota,state,,2013-01-31,186215.63027973028
3,48,Alaska,state,,2013-01-31,257627.04347176128
12,49,District of Columbia,state,,2013-01-31,391309.30256976606
58,50,Vermont,state,,2013-01-31,218443.1665772609
62,51,Wyoming,state,,2013-01-31,205978.08456086763
9,0,California,state,,2013-02-28,309778.36064073554
54,1,Texas,state,,2013-02-28,138991.8422041861
14,2,Florida,state,,2013-02-28,140112.95058375053
43,3,New York,state,,2013-02-28,257005.70376076785
47,4,Pennsylvania,state,,2013-02-28,153905.90993373745
21,5,Illinois,state,,2013-02-28,142266.37763699848
44,6,Ohio,state,,2013-02-28,110195.63655276924
16,7,Georgia,state,,2013-02-28,125540.64861698124
36,8,North Carolina,state,,2013-02-28,149455.17170111148
30,9,Michigan,state,,2013-02-28,101082.2801124176
40,10,New Jersey,state,,2013-02-28,276762.0858027015
56,11,Virginia,state,,2013-02-28,222095.72699474017
59,12,Washington,state,,2013-02-28,229269.87722294265
8,13,Arizona,state,,2013-02-28,164079.8752981992
26,14,Massachusetts,state,,2013-02-28,302284.06751436373
53,15,Tennessee,state,,2013-02-28,136780.65162995478
22,16,Indiana,state,,2013-02-28,112781.10614948662
27,17,Maryland,state,,2013-02-28,248021.2814280164
32,18,Missouri,state,,2013-02-28,122121.41439488788
60,19,Wisconsin,state,,2013-02-28,150084.5034433926
10,20,Colorado,state,,2013-02-28,229862.62882748208
31,21,Minnesota,state,,2013-02-28,166774.2078139458
51,22,South Carolina,state,,2013-02-28,141488.64216366716
4,23,Alabama,state,,2013-02-28,127542.73810507212
25,24,Louisiana,state,,2013-02-28,159454.71110642326
24,25,Kentucky,state,,2013-02-28,110119.8666314113
46,26,Oregon,state,,2013-02-28,209242.994321372
45,27,Oklahoma,state,,2013-02-28,112643.3469636992
11,28,Connecticut,state,,2013-02-28,230675.79805144767
55,30,Utah,state,,2013-02-28,203207.1491112134
19,31,Iowa,state,,2013-02-28,122365.16558558376
42,32,Nevada,state,,2013-02-28,146083.71757248434
6,33,Arkansas,state,,2013-02-28,121738.44095793027
34,34,Mississippi,state,,2013-02-28,114530.42455921834
23,35,Kansas,state,,2013-02-28,117673.33820880648
41,36,New Mexico,state,,2013-02-28,163520.0559766785
38,37,Nebraska,state,,2013-02-28,129205.02890270036
20,38,Idaho,state,,2013-02-28,159553.236684398
61,39,West Virginia,state,,2013-02-28,102421.62905226434
18,40,Hawaii,state,,2013-02-28,426662.9233265074
39,41,New Hampshire,state,,2013-02-28,207020.9522983053
28,42,Maine,state,,2013-02-28,174701.76884974758
50,43,Rhode Island,state,,2013-02-28,210878.5333676657
35,44,Montana,state,,2013-02-28,187832.90685859075
13,45,Delaware,state,,2013-02-28,213501.9809639128
52,46,South Dakota,state,,2013-02-28,156500.48192636276
37,47,North Dakota,state,,2013-02-28,188100.71430243063
3,48,Alaska,state,,2013-02-28,257109.10781015156
12,49,District of Columbia,state,,2013-02-28,394805.96540204686
58,50,Vermont,state,,2013-02-28,219259.1231055168
62,51,Wyoming,state,,2013-02-28,206683.94913061755
9,0,California,state,,2013-03-31,313421.91960772494
54,1,Texas,state,,2013-03-31,139767.48804330712
14,2,Florida,state,,2013-03-31,141802.9243362903
43,3,New York,state,,2013-03-31,257808.39971092777
47,4,Pennsylvania,state,,2013-03-31,154139.57181202408
21,5,Illinois,state,,2013-03-31,143058.94938315367
44,6,Ohio,state,,2013-03-31,110604.27342651022
16,7,Georgia,state,,2013-03-31,126624.22834768784
36,8,North Carolina,state,,2013-03-31,149694.03182918354
30,9,Michigan,state,,2013-03-31,102040.22536218054
40,10,New Jersey,state,,2013-03-31,277192.01512893644
56,11,Virginia,state,,2013-03-31,223042.78567664023
59,12,Washington,state,,2013-03-31,231080.42782847767
8,13,Arizona,state,,2013-03-31,166010.4046948497
26,14,Massachusetts,state,,2013-03-31,303648.97763627744
53,15,Tennessee,state,,2013-03-31,137246.6974691424
22,16,Indiana,state,,2013-03-31,112791.60489797112
27,17,Maryland,state,,2013-03-31,249327.13602233207
32,18,Missouri,state,,2013-03-31,122236.07109087036
60,19,Wisconsin,state,,2013-03-31,150588.26294393308
10,20,Colorado,state,,2013-03-31,231121.7008324488
31,21,Minnesota,state,,2013-03-31,167943.86880597932
51,22,South Carolina,state,,2013-03-31,141915.62487563948
4,23,Alabama,state,,2013-03-31,127784.06388842476
25,24,Louisiana,state,,2013-03-31,159656.20467390693
24,25,Kentucky,state,,2013-03-31,110028.50334398552
46,26,Oregon,state,,2013-03-31,211031.51983620384
45,27,Oklahoma,state,,2013-03-31,112734.347525604
11,28,Connecticut,state,,2013-03-31,231228.3010622557
55,30,Utah,state,,2013-03-31,204924.63615367035
19,31,Iowa,state,,2013-03-31,122822.19555021798
42,32,Nevada,state,,2013-03-31,148863.67923125942
6,33,Arkansas,state,,2013-03-31,122089.39509848744
34,34,Mississippi,state,,2013-03-31,114053.17244511536
23,35,Kansas,state,,2013-03-31,117633.41518922146
41,36,New Mexico,state,,2013-03-31,163350.19685538512
38,37,Nebraska,state,,2013-03-31,129600.2077926242
20,38,Idaho,state,,2013-03-31,160931.09760132097
61,39,West Virginia,state,,2013-03-31,102083.50202592136
18,40,Hawaii,state,,2013-03-31,428670.4710262055
39,41,New Hampshire,state,,2013-03-31,207436.7818918981
28,42,Maine,state,,2013-03-31,174693.71271188252
50,43,Rhode Island,state,,2013-03-31,211747.89417712932
35,44,Montana,state,,2013-03-31,188131.6701830545
13,45,Delaware,state,,2013-03-31,213899.80105948576
52,46,South Dakota,state,,2013-03-31,157278.98473748428
37,47,North Dakota,state,,2013-03-31,189624.15520214257
3,48,Alaska,state,,2013-03-31,256439.70950029115
12,49,District of Columbia,state,,2013-03-31,396917.1287344524
58,50,Vermont,state,,2013-03-31,220255.6525631569
62,51,Wyoming,state,,2013-03-31,207373.9461012147
9,0,California,state,,2013-04-30,317711.0321625783
54,1,Texas,state,,2013-04-30,140503.85840452634
14,2,Florida,state,,2013-04-30,143543.5281400664
43,3,New York,state,,2013-04-30,258566.33116622947
47,4,Pennsylvania,state,,2013-04-30,154576.70636341692
21,5,Illinois,state,,2013-04-30,144148.32156916652
44,6,Ohio,state,,2013-04-30,111178.1893219679
16,7,Georgia,state,,2013-04-30,127985.32388845256
36,8,North Carolina,state,,2013-04-30,150052.85932284605
30,9,Michigan,state,,2013-04-30,103184.7760849016
40,10,New Jersey,state,,2013-04-30,277688.1111343915
56,11,Virginia,state,,2013-04-30,223813.01433481005
59,12,Washington,state,,2013-04-30,232748.3881601733
8,13,Arizona,state,,2013-04-30,168348.94233289504
26,14,Massachusetts,state,,2013-04-30,304894.8968220336
53,15,Tennessee,state,,2013-04-30,137969.8579227273
22,16,Indiana,state,,2013-04-30,112913.90019926731
27,17,Maryland,state,,2013-04-30,250629.185654916
32,18,Missouri,state,,2013-04-30,122526.00430285916
60,19,Wisconsin,state,,2013-04-30,151132.19895901522
10,20,Colorado,state,,2013-04-30,232237.72627159092
31,21,Minnesota,state,,2013-04-30,169006.29941184184
51,22,South Carolina,state,,2013-04-30,142427.4870910889
4,23,Alabama,state,,2013-04-30,128257.82934319046
25,24,Louisiana,state,,2013-04-30,160136.4798938438
24,25,Kentucky,state,,2013-04-30,110020.01621768692
46,26,Oregon,state,,2013-04-30,212747.824438761
45,27,Oklahoma,state,,2013-04-30,112849.20251833663
11,28,Connecticut,state,,2013-04-30,231660.76336300792
55,30,Utah,state,,2013-04-30,206762.4520403172
19,31,Iowa,state,,2013-04-30,123290.40356834632
42,32,Nevada,state,,2013-04-30,152146.4474904585
6,33,Arkansas,state,,2013-04-30,122387.55655945286
34,34,Mississippi,state,,2013-04-30,113612.63068390643
23,35,Kansas,state,,2013-04-30,117618.84582520342
41,36,New Mexico,state,,2013-04-30,163416.79347821837
38,37,Nebraska,state,,2013-04-30,130073.21604403826
20,38,Idaho,state,,2013-04-30,162466.0183118982
61,39,West Virginia,state,,2013-04-30,101611.4340437549
18,40,Hawaii,state,,2013-04-30,430253.4859892732
39,41,New Hampshire,state,,2013-04-30,208090.84402540175
28,42,Maine,state,,2013-04-30,175318.50269009164
50,43,Rhode Island,state,,2013-04-30,213017.54890020704
35,44,Montana,state,,2013-04-30,188780.7542438525
13,45,Delaware,state,,2013-04-30,214536.6884660984
52,46,South Dakota,state,,2013-04-30,157993.49783879495
37,47,North Dakota,state,,2013-04-30,190483.21096583415
3,48,Alaska,state,,2013-04-30,256533.22524851843
12,49,District of Columbia,state,,2013-04-30,399000.2231607263
58,50,Vermont,state,,2013-04-30,221132.9253903177
62,51,Wyoming,state,,2013-04-30,207942.9659180268
9,0,California,state,,2013-05-31,323570.02143774234
54,1,Texas,state,,2013-05-31,141344.30357049697
14,2,Florida,state,,2013-05-31,145506.7689879962
43,3,New York,state,,2013-05-31,259424.57669501143
47,4,Pennsylvania,state,,2013-05-31,155223.61171343122
21,5,Illinois,state,,2013-05-31,145081.86775862123
44,6,Ohio,state,,2013-05-31,111925.26980572865
16,7,Georgia,state,,2013-05-31,129680.24045916868
36,8,North Carolina,state,,2013-05-31,150581.0700768507
30,9,Michigan,state,,2013-05-31,104560.50542782182
40,10,New Jersey,state,,2013-05-31,278542.18751042266
56,11,Virginia,state,,2013-05-31,224645.8189156374
59,12,Washington,state,,2013-05-31,234653.61787540824
8,13,Arizona,state,,2013-05-31,171097.8375786879
26,14,Massachusetts,state,,2013-05-31,306294.4302951324
53,15,Tennessee,state,,2013-05-31,138801.81635035787
22,16,Indiana,state,,2013-05-31,113214.94017873053
27,17,Maryland,state,,2013-05-31,252265.2959777652
32,18,Missouri,state,,2013-05-31,122935.95271837828
60,19,Wisconsin,state,,2013-05-31,151729.05335485595
10,20,Colorado,state,,2013-05-31,233517.65342449257
31,21,Minnesota,state,,2013-05-31,170224.4402514837
51,22,South Carolina,state,,2013-05-31,143006.5552938442
4,23,Alabama,state,,2013-05-31,128930.72004825114
25,24,Louisiana,state,,2013-05-31,161109.8524946646
24,25,Kentucky,state,,2013-05-31,110264.8378524508
46,26,Oregon,state,,2013-05-31,214696.65618803725
45,27,Oklahoma,state,,2013-05-31,113046.56149230518
11,28,Connecticut,state,,2013-05-31,232095.36949865488
55,30,Utah,state,,2013-05-31,208965.04275773736
19,31,Iowa,state,,2013-05-31,123947.89052940354
42,32,Nevada,state,,2013-05-31,156239.29109251374
6,33,Arkansas,state,,2013-05-31,122601.47053769878
34,34,Mississippi,state,,2013-05-31,113265.34831170471
23,35,Kansas,state,,2013-05-31,117749.78849760524
41,36,New Mexico,state,,2013-05-31,163834.94396150557
38,37,Nebraska,state,,2013-05-31,130473.67975428113
20,38,Idaho,state,,2013-05-31,164241.9641067712
61,39,West Virginia,state,,2013-05-31,101349.19541475216
18,40,Hawaii,state,,2013-05-31,432610.8805082156
39,41,New Hampshire,state,,2013-05-31,208771.04465727948
28,42,Maine,state,,2013-05-31,176125.51496625613
50,43,Rhode Island,state,,2013-05-31,214406.54584225104
35,44,Montana,state,,2013-05-31,189747.84659252563
13,45,Delaware,state,,2013-05-31,214992.3606169303
52,46,South Dakota,state,,2013-05-31,158757.08494604056
37,47,North Dakota,state,,2013-05-31,191762.21485764984
3,48,Alaska,state,,2013-05-31,257174.28235720444
12,49,District of Columbia,state,,2013-05-31,401927.3208104931
58,50,Vermont,state,,2013-05-31,221907.91590812444
62,51,Wyoming,state,,2013-05-31,208403.9799166701
9,0,California,state,,2013-06-30,330659.91368390387
54,1,Texas,state,,2013-06-30,142347.17657345033
14,2,Florida,state,,2013-06-30,147430.5866763636
43,3,New York,state,,2013-06-30,260616.9246128368
47,4,Pennsylvania,state,,2013-06-30,155769.36135764327
21,5,Illinois,state,,2013-06-30,146226.9200544569
44,6,Ohio,state,,2013-06-30,112590.7154407822
16,7,Georgia,state,,2013-06-30,131407.9582118611
36,8,North Carolina,state,,2013-06-30,151237.77319723958
30,9,Michigan,state,,2013-06-30,106034.48269348142
40,10,New Jersey,state,,2013-06-30,279556.9041689797
56,11,Virginia,state,,2013-06-30,225758.81427515717
59,12,Washington,state,,2013-06-30,236734.04315825424
8,13,Arizona,state,,2013-06-30,173983.36526432124
26,14,Massachusetts,state,,2013-06-30,308393.0217043496
53,15,Tennessee,state,,2013-06-30,139476.39464464455
22,16,Indiana,state,,2013-06-30,113668.26557760696
27,17,Maryland,state,,2013-06-30,254012.58221745247
32,18,Missouri,state,,2013-06-30,123507.16887887278
